post_id,is_misinformation,truth_value,total_reach,total_shares,total_flags,category_news,category_gossip,category_entertainment,category_politics,category_science,category_health,emotional_intensity,credibility_score,source_reliability,emotional_credibility_gap,sensationalism_score,early_reach,early_shares,early_flags,early_ignores,early_verifications,early_share_rate,early_flag_rate,early_ignore_rate,early_verification_rate,early_velocity,share_acceleration,avg_early_confidence,confidence_variance,early_immediate_sharers,early_cautious_sharers,early_skeptics,early_influencers,early_lurkers,skeptic_share_ratio,immediate_sharer_ratio,first_share_tick,first_flag_tick,time_to_first_flag,immediate_share_ratio,verified_share_ratio,avg_trust_modifier,high_trust_shares
3b161a9a,1,false,11,5,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,7,4,0,1,3,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.4,0,0.9219999999999999,0.018252000000000004,3,0,0,1,0,0.0,0.75,0,,,0.75,0.25,0.49625,0
e02d7bba,1,mixed,9,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,7,3,1,0,4,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,0,7,7,0.6666666666666666,0.3333333333333333,0.484,0
c1058697,0,true,3,0,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,0,0,1,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
d7cfe0a2,0,unverified,10,3,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,9,3,1,3,2,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3,-1,0.8566666666666666,0.0410888888888889,2,0,0,1,0,0.0,0.6666666666666666,2,8,6,1.0,0.0,0.632,2
777dbe61,1,false,3,0,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,3,0,0,1,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
9f034c99,0,true,10,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,9,3,0,3,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3,-1,0.903,0.016586000000000004,2,0,0,1,0,0.0,0.6666666666666666,3,,,1.0,0.0,0.632,2
96ab026c,0,true,11,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,3,1,0,0,3,0.3333333333333333,0.0,0.0,1.0,0.1,1,0.607,0.0,0,1,0,0,0,0.0,0.0,5,,,0.0,1.0,0.672,1
7f633379,0,true,9,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,2,0,0,2,0.6666666666666666,0.0,0.0,0.6666666666666666,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,0,,,0.5,0.5,0.48650000000000004,0
97434c94,1,mixed,9,4,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2,0,0.981,0.00036100000000000064,2,0,0,0,0,0.0,1.0,0,,,1.0,0.0,0.48650000000000004,0
ef7f8034,0,true,9,3,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,2,1,1,3,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.2,0,0.9565,0.0018922499999999985,2,0,0,0,0,0.0,1.0,0,1,1,0.5,0.5,0.6105,1
6a7e6089,0,true,9,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,2,0,1,3,0.3333333333333333,0.0,0.16666666666666666,0.5,0.2,0,0.9525,0.0022562499999999987,2,0,0,0,0,0.0,1.0,1,,,1.0,0.0,0.6105,1
46404c3f,0,true,9,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,9,3,0,2,5,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.3,-1,0.8850000000000001,0.02232066666666666,2,0,0,1,0,0.0,0.6666666666666666,2,,,0.6666666666666666,0.3333333333333333,0.6306666666666667,2
a4c6527f,1,false,5,1,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,5,1,1,2,2,0.2,0.2,0.4,0.4,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,4,3,-1,0.0,1.0,0.551,0
12d88b06,0,unverified,9,3,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,9,3,2,1,4,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3,1,0.847,0.04681799999999999,2,0,0,1,0,0.0,0.6666666666666666,4,5,1,0.6666666666666666,0.3333333333333333,0.6306666666666667,2
3a66e173,1,false,9,3,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,5,1,1,0,3,0.2,0.2,0.0,0.6,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,6,6,0,1.0,0.0,0.693,1
46fdb868,0,unverified,12,4,3,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,8,4,1,0,4,0.5,0.125,0.0,0.5,0.4,2,0.8225,0.032858250000000006,2,0,0,2,0,0.0,0.5,0,9,9,0.75,0.25,0.6435,3
e573b715,0,true,12,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,7,5,0,0,6,0.7142857142857143,0.0,0.0,0.8571428571428571,0.5,-5,0.8036,0.028243840000000003,2,2,0,1,0,0.0,0.4,0,,,0.2,0.8,0.691,5
3b5817f0,1,mixed,12,4,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,3,1,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,-1,0.675,0.0,0,0,0,1,0,0.0,0.0,2,2,0,0.0,1.0,0.522,0
8528da5d,0,true,12,5,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,7,4,0,0,5,0.5714285714285714,0.0,0.0,0.7142857142857143,0.4,-4,0.831,0.033461500000000005,2,1,0,1,0,0.0,0.5,2,,,0.5,0.5,0.691,4
b5038b8f,1,false,12,4,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,3,1,2,2,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.3,-1,0.906,0.012780666666666664,2,0,0,1,0,0.0,0.6666666666666666,4,5,1,0.6666666666666666,0.3333333333333333,0.691,3
e3890d98,0,true,11,4,1,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,3,0,1,4,0.42857142857142855,0.0,0.14285714285714285,0.5714285714285714,0.3,3,0.7976666666666666,0.02645488888888889,2,1,0,0,0,0.0,0.6666666666666666,5,,,0.6666666666666666,0.3333333333333333,0.691,3
66f2b986,1,false,12,4,3,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,3,1,2,2,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.3,3,0.9249999999999999,0.011249999999999998,2,0,0,1,0,0.0,0.6666666666666666,6,7,1,0.6666666666666666,0.3333333333333333,0.691,3
a446e2fc,1,false,5,1,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,3,1,1,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,8,8,0,1.0,0.0,0.539,0
e7054518,1,mixed,10,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,10,3,1,4,2,0.3,0.1,0.4,0.2,0.3,-3,0.899,0.020402000000000007,2,0,0,1,0,0.0,0.6666666666666666,0,6,6,1.0,0.0,0.538,0
6790db10,0,unverified,10,3,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,3,1,1,3,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.3,1,1.0,0.0,3,0,0,0,0,0.0,1.0,1,7,6,0.6666666666666666,0.3333333333333333,0.5753333333333334,1
420706a8,1,mixed,11,4,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,8,4,1,1,2,0.5,0.125,0.125,0.25,0.4,0,0.86425,0.0182086875,3,1,0,0,0,0.0,0.75,1,2,1,1.0,0.0,0.5940000000000001,2
cf9512bd,0,true,10,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,0,0.994,3.600000000000006e-05,2,0,0,0,0,0.0,1.0,2,,,1.0,0.0,0.5940000000000001,1
c8736498,0,true,9,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,1,0,0,3,0.25,0.0,0.0,0.75,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,3,,,1.0,0.0,0.65,1
341a617e,1,false,4,1,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,4,1,0,1,3,0.25,0.0,0.25,0.75,0.1,-1,0.97,0.0,1,0,0,0,0,0.0,1.0,4,,,0.0,1.0,0.604,1
486defae,0,true,11,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,4,2,0,0,3,0.5,0.0,0.0,0.75,0.2,2,0.736,0.010608999999999995,1,1,0,0,0,0.0,0.5,5,,,0.5,0.5,0.65,2
43363403,0,true,3,0,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,3,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
b30d5e66,0,true,4,0,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,4,0,0,1,3,0.0,0.0,0.25,0.75,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
2e32a54a,1,false,8,1,3,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,8,1,3,1,4,0.125,0.375,0.125,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,1,0,0.0,1.0,0.503,0
778ed723,1,mixed,6,0,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
ca08f0b7,0,true,4,0,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,4,0,1,2,1,0.0,0.25,0.5,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,3,,0.0,0.0,0.0,0
bc43a16b,0,unverified,6,0,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,6,0,2,0,4,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,4,,0.0,0.0,0.0,0
87a6dad3,0,true,6,0,2,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,6,0,2,1,3,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,5,,0.0,0.0,0.0,0
c4151091,1,false,4,0,3,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,4,0,3,0,1,0.0,0.75,0.0,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,6,,0.0,0.0,0.0,0
4efed8c5,1,false,6,0,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,7,,0.0,0.0,0.0,0
3d46b1a4,1,false,8,3,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,3,0,1,4,0.42857142857142855,0.0,0.14285714285714285,0.5714285714285714,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,0,,,0.6666666666666666,0.3333333333333333,0.5403333333333333,0
6b06f519,1,false,3,0,0,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,3,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
7b92b0ba,1,mixed,11,4,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,9,4,0,0,7,0.4444444444444444,0.0,0.0,0.7777777777777778,0.4,0,0.94375,0.009492187499999999,3,0,0,1,0,0.0,0.75,1,,,0.5,0.5,0.626,2
fb37e4e3,1,mixed,9,3,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,9,3,1,1,4,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3,-1,0.9216666666666665,0.005041555555555558,3,0,0,0,0,0.0,1.0,2,9,7,1.0,0.0,0.645,2
206767d3,0,unverified,9,2,3,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,6,2,1,0,3,0.3333333333333333,0.16666666666666666,0.0,0.5,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,3,2,-1,1.0,0.0,0.683,2
e7defb7e,0,true,11,4,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,4,2,1,1,1,0.5,0.25,0.25,0.25,0.2,-2,0.923,0.004225,2,0,0,0,0,0.0,1.0,3,4,1,0.5,0.5,0.683,2
d35df32b,0,true,12,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,4,2,0,0,3,0.5,0.0,0.0,0.75,0.2,0,0.9005000000000001,0.00042025000000000076,2,0,0,0,0,0.0,1.0,4,,,0.5,0.5,0.683,2
f1524de7,1,false,12,5,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,3,1,1,2,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3,3,0.9463333333333334,0.005760222222222225,2,0,0,1,0,0.0,0.6666666666666666,5,5,0,0.6666666666666666,0.3333333333333333,0.49899999999999994,0
1bf1fb41,1,false,9,2,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,8,2,2,0,4,0.25,0.25,0.0,0.5,0.2,-2,0.9995,2.5000000000000047e-07,2,0,0,0,0,0.0,1.0,0,0,0,1.0,0.0,0.648,2
43c21a6f,1,false,11,4,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,5,2,0,0,3,0.4,0.0,0.0,0.6,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,1,,,1.0,0.0,0.576,0
15d05a31,0,true,7,1,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,1,0,1,3,0.2,0.0,0.2,0.6,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,2,,,1.0,0.0,0.548,0
567414f6,0,unverified,10,3,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,2,0,0,3,0.4,0.0,0.0,0.6,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,3,,,1.0,0.0,0.576,0
7a62d0f9,0,true,12,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,7,3,0,2,4,0.42857142857142855,0.0,0.2857142857142857,0.5714285714285714,0.3,-3,0.866,0.014144666666666666,2,1,0,0,0,0.0,0.6666666666666666,4,,,0.3333333333333333,0.6666666666666666,0.648,3
ad07aa3a,0,true,12,7,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,5,2,0,1,2,0.4,0.0,0.2,0.4,0.2,2,0.976,0.000576000000000001,2,0,0,0,0,0.0,1.0,5,,,1.0,0.0,0.576,0
60d90b19,1,mixed,11,4,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,10,4,0,1,6,0.4,0.0,0.1,0.6,0.4,4,0.86,0.009999500000000001,3,1,0,0,0,0.0,0.75,6,,,0.75,0.25,0.645,4
d93289c8,0,true,10,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,5,2,0,1,2,0.4,0.0,0.2,0.4,0.2,2,0.933,0.004489,2,0,0,0,0,0.0,1.0,8,,,1.0,0.0,0.576,0
039560ad,1,false,11,3,2,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,11,3,2,2,4,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,0,0,0,1.0,0.0,0.643,2
46f22cc5,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,3,0,1,2,0.6,0.0,0.2,0.4,0.3,-3,0.9,0.020000000000000007,2,0,0,1,0,0.0,0.6666666666666666,1,,,0.6666666666666666,0.3333333333333333,0.676,3
60db79a3,1,false,7,0,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,7,0,1,2,4,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,2,,0.0,0.0,0.0,0
1f603dda,0,true,11,6,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,2,2,0,0,1,1.0,0.0,0.0,0.5,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,4,,,0.5,0.5,0.476,0
5b43b6e7,0,true,12,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,1,1,0,0,0,1.0,0.0,0.0,0.0,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,4,,,1.0,0.0,0.488,0
44069de9,1,mixed,11,3,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,8,2,1,2,3,0.25,0.125,0.25,0.375,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,4,5,1,1.0,0.0,0.678,2
19709fad,1,mixed,9,3,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,2,0,1,3,0.4,0.0,0.2,0.6,0.2,2,0.8200000000000001,0.0324,1,0,0,1,0,0.0,0.5,6,,,0.5,0.5,0.676,2
af10dd81,1,false,11,3,4,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,8,2,3,1,2,0.25,0.375,0.125,0.25,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,7,7,0,1.0,0.0,0.678,2
d42d6229,0,unverified,11,4,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,6,3,0,1,2,0.5,0.0,0.16666666666666666,0.3333333333333333,0.3,1,0.9763333333333333,0.0005602222222222232,3,0,0,0,0,0.0,1.0,0,,,1.0,0.0,0.5463333333333333,0
0bb861f5,1,false,11,3,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,9,3,1,1,4,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3,1,0.9390000000000001,0.0024019999999999996,3,0,0,0,0,0.0,1.0,0,1,1,1.0,0.0,0.585,1
a78db19d,0,true,11,4,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,9,3,1,0,5,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.3,1,0.8930000000000001,0.0076286666666666655,3,0,0,0,0,0.0,1.0,2,9,7,1.0,0.0,0.585,1
a0b94923,1,false,11,4,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,3,3,0,0,1,1.0,0.0,0.0,0.3333333333333333,0.3,1,0.9866666666666667,0.00010555555555555574,3,0,0,0,0,0.0,1.0,3,,,0.6666666666666666,0.3333333333333333,0.5423333333333333,0
07ac1690,1,mixed,5,0,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,5,0,0,1,4,0.0,0.0,0.2,0.8,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
4e357784,1,false,11,3,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,8,3,1,0,5,0.375,0.125,0.0,0.625,0.3,1,1.0,0.0,3,0,0,0,0,0.0,1.0,4,4,0,0.6666666666666666,0.3333333333333333,0.585,1
144f63ab,1,mixed,12,6,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2,2,0.6855,2.5000000000000047e-07,0,1,0,1,0,0.0,0.0,5,,,1.0,0.0,0.441,0
a98f6a80,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,6,1,0,0,5,0.16666666666666666,0.0,0.0,0.8333333333333334,0.1,1,0.848,0.0,1,0,0,0,0,0.0,1.0,6,,,1.0,0.0,0.691,1
c25bbfab,0,true,2,0,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,2,0,0,1,1,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
6b3eea28,0,true,10,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,10,3,0,1,7,0.3,0.0,0.1,0.7,0.3,-1,0.9603333333333334,0.0014908888888888877,3,0,0,0,0,0.0,1.0,0,,,0.6666666666666666,0.3333333333333333,0.6493333333333333,2
96a2a17a,1,mixed,5,1,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,5,1,0,3,1,0.2,0.0,0.6,0.2,0.1,-1,0.958,0.0,1,0,0,0,0,0.0,1.0,2,,,1.0,0.0,0.491,0
4094204c,0,true,12,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,10,4,0,1,6,0.4,0.0,0.1,0.6,0.4,0,0.84175,0.044153187499999996,3,0,0,1,0,0.0,0.75,2,,,0.75,0.25,0.631,2
e4958aef,1,false,10,2,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,1,1,0,6,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,4,4,0,0.0,1.0,0.681,1
8b59323b,1,false,5,1,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,3,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,5,5,0,1.0,0.0,0.491,0
c607b670,0,unverified,2,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,2,0,0,1,1,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
5966e731,1,false,10,3,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,2,0,0,7,0.2857142857142857,0.0,0.0,1.0,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,6,,,0.0,1.0,0.686,2
4285994d,0,true,8,1,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,8,1,0,1,7,0.125,0.0,0.125,0.875,0.1,-1,0.631,0.0,0,0,0,1,0,0.0,0.0,0,,,0.0,1.0,0.677,1
e783ebc8,1,false,3,0,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,3,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,1,,0.0,0.0,0.0,0
78265029,0,true,8,2,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,8,2,0,2,6,0.25,0.0,0.25,0.75,0.2,0,0.5115,0.006320249999999998,0,1,0,1,0,0.0,0.0,2,,,0.0,1.0,0.6785000000000001,2
d9a37f23,1,mixed,8,1,5,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,8,1,5,0,2,0.125,0.625,0.0,0.25,0.1,-1,0.596,0.0,0,0,0,1,0,0.0,0.0,2,2,0,1.0,0.0,0.677,1
3447aba6,1,mixed,5,0,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,0,2,2,1,0.0,0.4,0.4,0.2,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,3,,0.0,0.0,0.0,0
58fb6d49,1,false,0,0,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
73f7da13,0,true,5,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,5,0,0,2,3,0.0,0.0,0.4,0.6,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
dd1ffefa,0,true,8,1,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,8,1,0,3,5,0.125,0.0,0.375,0.625,0.1,1,0.499,0.0,0,0,0,1,0,0.0,0.0,5,,,0.0,1.0,0.68,1
88cb3cd4,0,true,11,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,11,3,0,1,8,0.2727272727272727,0.0,0.09090909090909091,0.7272727272727273,0.3,-1,0.8323333333333333,0.022562888888888893,2,0,0,1,0,0.0,0.6666666666666666,0,,,0.6666666666666666,0.3333333333333333,0.6213333333333334,2
e808968e,1,mixed,3,0,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,3,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
4c941259,0,true,11,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,9,3,0,0,6,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3,-1,0.7873333333333333,0.012341555555555555,2,0,0,1,0,0.0,0.6666666666666666,2,,,1.0,0.0,0.5413333333333333,0
ba53bf70,1,false,11,3,3,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,10,3,2,3,2,0.3,0.2,0.3,0.2,0.3,-1,0.8886666666666666,0.017464222222222225,2,0,0,1,0,0.0,0.6666666666666666,3,2,-1,1.0,0.0,0.6213333333333334,2
3fc64aa3,0,unverified,1,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
9d1ff33c,1,mixed,2,0,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,2,0,0,1,1,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0
6929e619,0,true,11,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,5,2,0,0,3,0.4,0.0,0.0,0.6,0.2,0,0.752,0.006083999999999993,1,0,0,1,0,0.0,0.5,4,,,1.0,0.0,0.653,2
ec1c4896,1,false,11,4,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,2,1,1,0,0,0.5,0.5,0.0,0.0,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,5,5,0,1.0,0.0,0.575,0
