post_id,is_misinformation,truth_value,total_reach,total_shares,total_flags,category_news,category_gossip,category_entertainment,category_politics,category_science,category_health,emotional_intensity,credibility_score,source_reliability,emotional_credibility_gap,sensationalism_score,early_reach,early_shares,early_flags,early_ignores,early_verifications,early_share_rate,early_flag_rate,early_ignore_rate,early_verification_rate,early_velocity,share_acceleration,avg_early_confidence,confidence_variance,early_immediate_sharers,early_cautious_sharers,early_skeptics,early_influencers,early_lurkers,skeptic_share_ratio,immediate_sharer_ratio,early_developer_shares,early_tester_shares,early_pm_shares,early_janitor_shares,early_designer_shares,early_intern_shares,early_sales_shares,early_hr_shares,developer_share_ratio,tester_flag_ratio,pm_share_ratio,first_share_tick,first_flag_tick,time_to_first_flag,immediate_share_ratio,verified_share_ratio,avg_trust_modifier,high_trust_shares
45a7a6e4,0,true,12,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,2,0,0,5,0.3333333333333333,0.0,0.0,0.8333333333333334,0.2,2,0.739,0.012768999999999997,1,0,0,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0.5,0.0,0.0,6,,,0.5,0.5,0.643,2
86b86d13,0,true,8,4,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,2,0.7945,0.042230250000000004,1,0,0,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0.5,0.0,0.0,5,,,1.0,0.0,0.66,2
b880f6a1,0,unverified,7,2,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,2,0,0,5,0.2857142857142857,0.0,0.0,0.7142857142857143,0.2,0,1.0,0.0,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,2,,,1.0,0.0,0.6005,1
c4bd5626,1,false,10,4,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,8,4,1,0,4,0.5,0.125,0.0,0.5,0.4,-2,0.9115,0.023496749999999997,3,0,0,1,0,0.0,0.75,2,1,0,0,0,1,0,0,0.5,1.0,0.0,0,0,0,0.75,0.25,0.6555,3
053e7ea6,1,mixed,10,5,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,9,4,1,2,3,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4,-2,0.73725,0.0575896875,2,1,0,1,0,0.0,0.5,0,1,0,1,0,1,1,0,0.0,0.0,0.0,0,8,8,0.75,0.25,0.6595,4
6365d0a7,1,mixed,6,0,3,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,0,3,1,2,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2,,0.0,0.0,0.0,0
6b60115c,0,true,4,0,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,0,0,2,2,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
8c3c4c5c,1,false,8,1,0,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,6,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,6,,,1.0,0.0,0.654,1
48aab087,1,false,9,3,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,2,1,2,2,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,2,2,0,1.0,0.0,0.686,2
05e2f25e,0,true,8,1,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,7,1,1,1,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.1,1,0.574,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,6,6,0,1.0,0.0,0.665,1
1fe542c9,0,true,10,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,8,6,0,0,4,0.75,0.0,0.0,0.5,0.6,6,0.8316666666666667,0.020440222222222217,3,2,0,1,0,0.0,0.5,1,1,0,2,0,1,1,0,0.16666666666666666,0.0,0.0,7,,,0.6666666666666666,0.3333333333333333,0.673,6
d23bad08,1,mixed,10,3,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,3,0,0,1,0.75,0.0,0.0,0.25,0.3,-3,0.855,0.01779266666666666,2,0,0,1,0,0.0,0.6666666666666666,1,1,0,1,0,0,0,0,0.3333333333333333,0.0,0.0,2,,,1.0,0.0,0.546,0
8bc5f461,1,mixed,10,4,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,2,1,1,2,0.4,0.2,0.2,0.4,0.2,-2,0.94,0.0036,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,3,4,1,0.5,0.5,0.64,2
c555bf7c,0,true,11,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,5,2,0,1,3,0.4,0.0,0.2,0.6,0.2,-2,0.7525,0.008930249999999995,1,1,0,0,0,0.0,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.5,4,,,0.5,0.5,0.683,2
179f4646,1,false,9,3,0,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,7,2,0,3,2,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,9,,,1.0,0.0,0.686,2
fde78e6b,1,false,2,0,1,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,2,0,1,0,1,0.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,,0,,0.0,0.0,0.0,0
c0747244,0,unverified,6,1,3,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,1,3,0,1,0.2,0.6,0.0,0.2,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,4,4,0,1.0,0.0,0.648,1
0dbc306f,0,true,12,7,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,4,1,0,1,2,0.25,0.0,0.25,0.5,0.1,-1,0.563,0.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,3,,,1.0,0.0,0.526,0
730443c2,1,mixed,3,0,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,3,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,5,,0.0,0.0,0.0,0
e80a1d12,1,mixed,8,1,5,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,8,1,5,0,2,0.125,0.625,0.0,0.25,0.1,-1,0.596,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.2,0.0,2,2,0,1.0,0.0,0.677,1
cf597368,0,true,6,2,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,6,2,0,0,4,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,0,0.985,0.0002250000000000004,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,1,,,1.0,0.0,0.48850000000000005,0
31925613,1,mixed,12,4,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,9,3,1,2,4,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.3,-3,0.8496666666666667,0.02098022222222222,2,1,0,0,0,0.0,0.6666666666666666,1,1,0,1,0,0,0,0,0.3333333333333333,0.0,0.0,1,3,2,0.6666666666666666,0.3333333333333333,0.654,3
ed44fe47,1,false,3,0,0,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,3,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
577f4cd3,0,unverified,12,4,4,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,5,3,1,1,0,0.6,0.2,0.2,0.0,0.3,3,0.8490000000000001,0.045602,2,0,0,1,0,0.0,0.6666666666666666,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,6,7,1,1.0,0.0,0.669,3
be760e3d,0,true,11,5,0,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,5,3,0,0,4,0.6,0.0,0.0,0.8,0.3,1,0.8203333333333332,0.009793555555555554,1,0,0,2,0,0.0,0.3333333333333333,1,1,0,1,0,0,0,0,0.3333333333333333,0.0,0.0,3,,,0.3333333333333333,0.6666666666666666,0.6286666666666667,2
721842da,1,mixed,4,0,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,0,0,1,3,0.0,0.0,0.25,0.75,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
7e27cb88,1,false,4,0,3,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,4,0,3,0,1,0.0,0.75,0.0,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,6,,0.0,0.0,0.0,0
b2555759,1,mixed,11,5,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,4,0,0,2,0.6666666666666666,0.0,0.0,0.3333333333333333,0.4,0,0.79275,0.0376146875,2,0,0,2,0,0.0,0.5,2,1,0,1,0,0,0,0,0.5,0.0,0.0,1,,,1.0,0.0,0.56,2
51a54e65,0,true,2,0,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,2,0,0,1,1,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
eed9b2b0,1,mixed,11,3,3,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,10,3,3,1,3,0.3,0.3,0.1,0.3,0.3,-1,0.9063333333333333,0.017546888888888893,2,0,0,1,0,0.0,0.6666666666666666,1,0,0,1,0,1,0,0,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1.0,0.0,0.6779999999999999,3
c201f93b,0,true,11,4,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,9,4,0,1,5,0.4444444444444444,0.0,0.1111111111111111,0.5555555555555556,0.4,-2,0.8085,0.03824024999999999,2,2,0,0,0,0.0,0.5,1,0,1,1,0,1,0,0,0.25,0.0,0.25,0,,,0.75,0.25,0.62875,3
b9c9b046,1,false,11,4,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,9,3,1,0,7,0.3333333333333333,0.1111111111111111,0.0,0.7777777777777778,0.3,-3,0.8803333333333333,0.02864022222222222,2,0,0,1,0,0.0,0.6666666666666666,1,0,0,1,0,1,0,0,0.3333333333333333,0.0,0.0,1,3,2,0.3333333333333333,0.6666666666666666,0.691,3
ec91d4e6,1,false,11,3,3,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,1,1,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,-2,0.954,0.002115999999999999,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,2,3,1,1.0,0.0,0.52,0
a6f0cced,0,true,5,0,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,0,0,1,4,0.0,0.0,0.2,0.8,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
e53274fe,0,true,11,5,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,8,5,0,0,4,0.625,0.0,0.0,0.5,0.5,1,0.8326,0.015156239999999996,3,1,0,1,0,0.0,0.6,2,1,1,0,0,1,0,0,0.4,0.0,0.2,2,,,0.8,0.2,0.6452,4
e796b69b,1,false,0,0,0,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
d71b0e2e,1,false,11,3,3,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,9,3,2,1,3,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3,-1,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,3,3,0,1.0,0.0,0.6483333333333333,2
9c0c96cb,1,mixed,9,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,7,2,1,1,3,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2,-2,1.0,0.0,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,3,2,-1,1.0,0.0,0.686,2
a05996c7,0,true,11,5,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,8,3,0,2,5,0.375,0.0,0.25,0.625,0.3,3,0.7053333333333334,0.043564222222222226,1,1,0,1,0,0.0,0.3333333333333333,0,0,0,2,0,1,0,0,0.0,0.0,0.0,7,,,0.3333333333333333,0.6666666666666666,0.494,0
2ebd4b05,1,false,10,4,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,6,2,2,0,3,0.3333333333333333,0.3333333333333333,0.0,0.5,0.2,2,0.8494999999999999,0.022650250000000007,1,0,0,1,0,0.0,0.5,0,0,0,1,0,1,0,0,0.0,0.5,0.0,5,5,0,0.5,0.5,0.659,2
6e180c0b,1,false,12,4,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,3,1,2,2,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.3,-1,0.906,0.012780666666666664,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,4,5,1,0.6666666666666666,0.3333333333333333,0.691,3
ac90d89b,1,false,11,3,4,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,8,2,3,1,2,0.25,0.375,0.125,0.25,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0.5,0.0,0.0,7,7,0,1.0,0.0,0.678,2
1cf9c5d8,0,true,9,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,9,3,0,2,5,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.3,-1,0.8850000000000001,0.02232066666666666,2,0,0,1,0,0.0,0.6666666666666666,2,1,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,2,,,0.6666666666666666,0.3333333333333333,0.6306666666666667,2
a7741cee,1,false,12,3,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,5,2,0,1,3,0.4,0.0,0.2,0.6,0.2,2,0.9645,0.0012602499999999984,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,8,,,0.5,0.5,0.642,2
79972a75,1,false,10,3,2,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,10,3,2,0,7,0.3,0.2,0.0,0.7,0.3,-1,0.8713333333333333,0.026208222222222216,2,0,0,1,0,0.0,0.6666666666666666,1,1,0,1,0,0,0,0,0.3333333333333333,0.5,0.0,0,5,5,0.3333333333333333,0.6666666666666666,0.6156666666666667,1
b848725e,0,unverified,3,1,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,3,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,2,,,1.0,0.0,0.445,0
3deaaba6,1,mixed,8,1,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,1,0,2,4,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.1,-1,0.652,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,,,0.0,1.0,0.658,1
78e874ff,0,unverified,10,3,2,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,10,3,2,1,5,0.3,0.2,0.1,0.5,0.3,-3,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0,6,6,0.6666666666666666,0.3333333333333333,0.584,0
cc0cf4d0,0,unverified,1,0,0,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
9959d416,0,true,2,0,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,2,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
b686e596,1,mixed,8,1,2,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,1,2,1,3,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.1,-1,0.633,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,4,1,1.0,0.0,0.665,1
c8094226,0,true,11,4,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,8,2,0,4,2,0.25,0.0,0.5,0.25,0.2,0,0.6930000000000001,0.033124,1,0,0,1,0,0.0,0.5,1,0,0,0,0,1,0,0,0.5,0.0,0.0,1,,,1.0,0.0,0.5700000000000001,1
c61e7d29,1,mixed,10,4,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,3,0,1,5,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.3,1,0.7786666666666666,0.02494488888888889,1,1,0,1,0,0.0,0.3333333333333333,0,1,1,1,0,0,0,0,0.0,0.0,0.3333333333333333,3,,,0.3333333333333333,0.6666666666666666,0.5446666666666666,0
f648be0e,1,mixed,10,3,3,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,5,1,3,1,0,0.2,0.6,0.2,0.0,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,5,4,-1,1.0,0.0,0.64,1
b9917e0c,1,mixed,11,5,2,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,4,2,0,1,1,0.5,0.0,0.25,0.25,0.2,-2,0.8225,0.03150625,1,0,0,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0.5,0.0,0.0,4,,,1.0,0.0,0.577,0
8af6affd,1,mixed,3,0,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,3,0,1,0,2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,7,,0.0,0.0,0.0,0
09f5d564,1,false,8,3,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,7,3,0,1,3,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.3,-1,0.8893333333333334,0.02449422222222222,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,2,,,1.0,0.0,0.6636666666666667,3
3794a723,1,false,10,3,1,0,0,0,0,0,1,0.95,0.1,0.05,0.855,0.81225,10,3,1,1,6,0.3,0.1,0.1,0.6,0.3,-3,0.9936666666666666,8.022222222222236e-05,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,0,0,0,0.6666666666666666,0.3333333333333333,0.668,3
d79a2c6b,0,true,10,4,1,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,3,0,1,2,0.6,0.0,0.2,0.4,0.3,-3,0.9373333333333332,0.005558222222222224,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,0.0,0.0,3,,,0.6666666666666666,0.3333333333333333,0.584,0
9911b40e,1,mixed,6,0,0,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,6,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
2c9e33c7,0,true,5,0,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,0,0,2,3,0.0,0.0,0.4,0.6,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0
353c3b76,0,true,9,3,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,7,2,0,1,4,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.2,0,0.8160000000000001,0.033856,1,0,0,1,0,0.0,0.5,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0,,,1.0,0.0,0.611,1
ab2fd992,1,mixed,9,3,3,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,4,2,0,0,2,0.5,0.0,0.0,0.5,0.2,-2,0.956,0.0019359999999999985,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,4,,,1.0,0.0,0.66,2
0f9ec987,0,true,11,6,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,3,2,0,0,1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2,2,0.644,0.00036100000000000064,0,1,0,1,0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,5,,,1.0,0.0,0.485,0
a83d04d9,1,false,12,4,3,1,0,0,0,0,0,0.85,0.15,0.1,0.7224999999999999,0.65025,7,3,1,2,2,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.3,3,0.9249999999999999,0.011249999999999998,2,0,0,1,0,0.0,0.6666666666666666,2,0,0,0,0,1,0,0,0.6666666666666666,0.0,0.0,6,7,1,0.6666666666666666,0.3333333333333333,0.691,3
7bf74e8f,0,true,11,4,0,1,0,0,0,0,0,0.2,0.85,0.9,0.030000000000000006,0.003,4,1,0,0,3,0.25,0.0,0.0,0.75,0.1,1,0.556,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,5,,,1.0,0.0,0.652,1
27468c0d,0,true,10,3,1,0,0,1,0,0,0,0.5,0.7,0.6,0.15000000000000002,0.06000000000000001,7,1,1,1,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.1,1,0.744,0.0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,6,6,0,1.0,0.0,0.694,1
4efbd230,0,true,4,1,0,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,4,1,0,0,3,0.25,0.0,0.0,0.75,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,,,1.0,0.0,0.655,1
2e893881,0,true,6,0,1,0,0,0,0,1,0,0.5,0.85,0.9,0.07500000000000001,0.0075,6,0,1,1,4,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,1,,0.0,0.0,0.0,0
9fbd35e9,1,mixed,12,3,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,5,2,0,2,3,0.4,0.0,0.4,0.6,0.2,2,0.8465,0.023562250000000007,1,0,0,1,0,0.0,0.5,1,0,0,0,0,1,0,0,0.5,0.0,0.0,7,,,0.0,1.0,0.669,2
8f576806,1,false,11,3,2,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,8,3,1,0,5,0.375,0.125,0.0,0.625,0.3,1,1.0,0.0,3,0,0,0,0,0.0,1.0,1,1,0,0,0,1,0,0,0.3333333333333333,1.0,0.0,4,4,0,0.6666666666666666,0.3333333333333333,0.585,1
ac982749,0,true,9,3,0,0,0,0,0,0,1,0.3,0.9,0.95,0.029999999999999992,0.001500000000000001,5,1,0,1,4,0.2,0.0,0.2,0.8,0.1,1,0.658,0.0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,7,,,0.0,1.0,0.447,0
a37f24a0,1,mixed,11,5,1,0,0,0,1,0,0,0.7,0.5,0.4,0.35,0.21,3,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,5,5,0,1.0,0.0,0.54,0
068c5e04,0,unverified,9,3,3,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,7,2,2,1,2,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2,2,1.0,0.0,2,0,0,0,0,0.0,1.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,7,7,0,1.0,0.0,0.686,2
6ee67b70,1,mixed,7,1,1,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,7,1,1,1,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.1,-1,0.866,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,2,0,1.0,0.0,0.661,1
ec1cc3e1,0,unverified,8,1,1,0,1,0,0,0,0,0.6,0.3,0.2,0.42,0.33599999999999997,8,1,1,2,4,0.125,0.125,0.25,0.5,0.1,-1,1.0,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1,8,7,1.0,0.0,0.674,1
1c6a0c36,1,false,9,3,1,0,1,0,0,0,0,0.9,0.2,0.1,0.7200000000000001,0.6480000000000001,5,1,1,0,3,0.2,0.2,0.0,0.6,0.1,1,1.0,0.0,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,6,6,0,1.0,0.0,0.693,1
12dafb4b,1,mixed,9,3,0,0,0,0,0,1,0,0.6,0.6,0.5,0.24,0.12,6,2,0,0,5,0.3333333333333333,0.0,0.0,0.8333333333333334,0.2,2,0.9605,0.0015602499999999985,2,0,0,0,0,0.0,1.0,1,0,0,0,0,1,0,0,0.5,0.0,0.0,7,,,0.5,0.5,0.65,2
